,0,1,2,3,4
44014,0,0,0,1,0
44015,0,0,0,0,1
44016,0,0,1,0,0
44017,0,1,0,0,0
44018,1,0,0,0,0
44019,0,0,0,0,1
44020,0,0,0,1,0
44021,1,0,0,0,0
44022,0,0,0,0,1
44023,0,0,1,0,0
44024,0,1,0,0,0
44025,0,0,0,0,1
44026,0,0,0,1,0
44027,0,0,0,1,0
44028,0,0,0,0,1
44029,0,1,0,0,0
44030,0,0,1,0,0
44031,0,0,0,1,0
44032,0,0,1,0,0
44033,0,0,1,0,0
44034,0,0,0,1,0
44035,0,0,0,0,1
44036,0,0,0,1,0
44037,0,0,0,1,0
44038,0,0,0,1,0
44039,1,0,0,0,0
44040,0,0,1,0,0
44041,1,0,0,0,0
44042,0,1,0,0,0
44043,0,0,1,0,0
44044,0,0,0,1,0
44045,0,0,0,0,1
44046,0,0,1,0,0
44047,0,0,0,0,1
44048,0,1,0,0,0
44049,1,0,0,0,0
44050,0,0,0,1,0
44051,0,0,0,1,0
44052,0,1,0,0,0
44053,1,0,0,0,0
44054,1,0,0,0,0
44055,0,0,0,1,0
44056,1,0,0,0,0
44057,1,0,0,0,0
44058,0,0,0,1,0
44059,0,0,0,1,0
44060,1,0,0,0,0
44061,0,0,0,1,0
44062,0,1,0,0,0
44063,1,0,0,0,0
44064,0,0,0,1,0
44065,0,1,0,0,0
44066,1,0,0,0,0
44067,0,0,1,0,0
44068,0,0,0,0,1
44069,0,0,0,1,0
44070,0,0,1,0,0
44071,1,0,0,0,0
44072,1,0,0,0,0
44073,1,0,0,0,0
44074,0,0,1,0,0
44075,0,0,1,0,0
44076,0,0,1,0,0
44077,0,1,0,0,0
44078,0,0,0,1,0
44079,0,1,0,0,0
44080,0,0,0,1,0
44081,0,1,0,0,0
44082,0,0,0,1,0
44083,0,0,0,1,0
44084,0,0,0,0,1
44085,0,0,1,0,0
44086,0,1,0,0,0
44087,0,0,0,1,0
44088,0,0,1,0,0
44089,0,0,0,0,1
44090,0,0,1,0,0
44091,0,0,0,1,0
44092,0,0,0,1,0
44093,0,0,0,1,0
44094,1,0,0,0,0
44095,0,1,0,0,0
44096,0,0,0,0,1
44097,0,0,1,0,0
44098,0,0,1,0,0
44099,0,1,0,0,0
44100,0,0,0,0,1
44101,0,0,0,1,0
44102,1,0,0,0,0
44103,0,0,0,1,0
44104,0,0,0,0,1
44105,0,1,0,0,0
44106,0,0,1,0,0
44107,1,0,0,0,0
44108,0,0,1,0,0
44109,0,0,0,1,0
44110,0,0,0,0,1
44111,0,0,0,0,1
44112,0,0,0,0,1
44113,0,1,0,0,0
44114,0,1,0,0,0
44115,0,0,0,0,1
44116,0,0,0,1,0
44117,0,0,0,1,0
44118,1,0,0,0,0
44119,0,0,0,0,1
44120,1,0,0,0,0
44121,1,0,0,0,0
44122,0,0,0,0,1
44123,0,1,0,0,0
44124,0,0,1,0,0
44125,0,0,1,0,0
44126,0,0,0,1,0
44127,0,0,0,0,1
44128,0,0,1,0,0
44129,0,0,1,0,0
44130,0,0,0,1,0
44131,0,1,0,0,0
44132,0,1,0,0,0
44133,0,0,1,0,0
44134,1,0,0,0,0
44135,0,0,0,0,1
44136,0,1,0,0,0
44137,1,0,0,0,0
44138,0,1,0,0,0
44139,1,0,0,0,0
44140,0,0,1,0,0
44141,0,1,0,0,0
44142,1,0,0,0,0
44143,0,1,0,0,0
44144,0,0,0,1,0
44145,1,0,0,0,0
44146,0,0,0,1,0
44147,1,0,0,0,0
44148,0,0,0,0,1
44149,1,0,0,0,0
44150,0,0,0,0,1
44151,0,1,0,0,0
44152,0,1,0,0,0
44153,1,0,0,0,0
44154,1,0,0,0,0
44155,0,0,0,1,0
44156,0,0,1,0,0
44157,0,0,0,1,0
44158,0,0,0,0,1
44159,1,0,0,0,0
44160,0,0,0,0,1
44161,0,0,1,0,0
44162,0,0,0,1,0
44163,0,0,1,0,0
44164,0,0,0,1,0
44165,0,0,0,0,1
44166,0,0,0,1,0
44167,0,0,1,0,0
44168,0,0,0,0,1
44169,0,1,0,0,0
44170,0,0,0,1,0
44171,0,1,0,0,0
44172,0,0,1,0,0
44173,0,1,0,0,0
44174,0,0,0,0,1
44175,0,1,0,0,0
44176,0,1,0,0,0
44177,0,0,0,1,0
44178,0,0,0,1,0
44179,0,0,0,1,0
44180,0,0,0,1,0
44181,1,0,0,0,0
44182,0,0,0,0,1
44183,0,1,0,0,0
44184,0,0,0,1,0
44185,0,0,0,0,1
44186,0,0,0,0,1
44187,0,0,0,0,1
44188,0,0,1,0,0
44189,0,1,0,0,0
44190,1,0,0,0,0
44191,0,1,0,0,0
44192,0,0,1,0,0
44193,0,0,0,0,1
44194,0,0,0,1,0
44195,1,0,0,0,0
44196,0,0,0,1,0
44197,0,0,0,1,0
44198,0,0,0,1,0
44199,0,0,1,0,0
44200,0,0,0,1,0
44201,0,0,1,0,0
44202,0,0,1,0,0
44203,0,1,0,0,0
44204,0,0,0,1,0
44205,0,0,0,0,1
44206,0,0,0,0,1
44207,0,1,0,0,0
44208,0,0,1,0,0
44209,0,1,0,0,0
44210,0,0,0,1,0
44211,1,0,0,0,0
44212,0,0,1,0,0
44213,0,0,0,0,1
44214,0,0,0,0,1
44215,0,1,0,0,0
44216,0,0,0,0,1
44217,0,0,1,0,0
44218,0,0,0,1,0
44219,0,0,1,0,0
44220,0,1,0,0,0
44221,0,0,0,0,1
44222,1,0,0,0,0
44223,0,1,0,0,0
44224,1,0,0,0,0
44225,0,0,1,0,0
44226,1,0,0,0,0
44227,0,0,0,0,1
44228,0,0,0,0,1
44229,0,0,0,0,1
44230,0,1,0,0,0
44231,0,1,0,0,0
44232,0,0,0,0,1
44233,0,0,1,0,0
44234,0,0,1,0,0
44235,0,1,0,0,0
44236,0,0,1,0,0
44237,1,0,0,0,0
44238,0,0,0,0,1
44239,0,0,0,1,0
44240,0,0,0,1,0
44241,0,0,0,1,0
44242,0,0,0,1,0
44243,1,0,0,0,0
44244,0,1,0,0,0
44245,0,0,1,0,0
44246,0,1,0,0,0
44247,0,0,0,0,1
44248,0,0,0,1,0
44249,0,0,0,0,1
44250,0,1,0,0,0
44251,0,0,0,1,0
44252,0,1,0,0,0
44253,0,0,0,1,0
44254,1,0,0,0,0
44255,0,0,0,0,1
44256,0,1,0,0,0
44257,0,0,0,1,0
44258,0,0,0,1,0
44259,1,0,0,0,0
44260,1,0,0,0,0
44261,0,0,0,0,1
44262,1,0,0,0,0
44263,0,0,0,0,1
44264,0,0,0,0,1
44265,0,0,1,0,0
44266,0,0,0,0,1
44267,0,0,0,1,0
44268,1,0,0,0,0
44269,1,0,0,0,0
44270,0,0,0,0,1
44271,0,0,0,0,1
44272,0,1,0,0,0
44273,0,0,1,0,0
44274,0,0,0,1,0
44275,0,0,0,0,1
44276,0,0,1,0,0
44277,0,1,0,0,0
44278,0,0,0,0,1
44279,1,0,0,0,0
44280,0,0,1,0,0
44281,0,0,0,0,1
44282,0,0,0,0,1
44283,0,0,1,0,0
44284,0,0,1,0,0
44285,0,0,0,0,1
44286,0,0,1,0,0
44287,0,0,1,0,0
44288,0,0,0,1,0
44289,0,0,0,0,1
44290,0,0,1,0,0
44291,0,0,1,0,0
44292,0,0,0,0,1
44293,0,0,0,0,1
44294,0,1,0,0,0
44295,0,1,0,0,0
44296,0,1,0,0,0
44297,0,1,0,0,0
44298,0,1,0,0,0
44299,0,0,0,0,1
44300,0,0,0,0,1
44301,0,1,0,0,0
44302,0,1,0,0,0
44303,0,0,1,0,0
44304,0,0,1,0,0
44305,0,1,0,0,0
44306,1,0,0,0,0
44307,1,0,0,0,0
44308,0,0,0,1,0
44309,1,0,0,0,0
44310,0,0,1,0,0
44311,0,0,1,0,0
44312,0,0,0,0,1
44313,0,0,1,0,0
44314,1,0,0,0,0
44315,0,0,0,0,1
44316,0,0,1,0,0
44317,0,1,0,0,0
44318,0,0,0,1,0
44319,0,0,0,0,1
44320,0,0,0,1,0
44321,0,0,0,1,0
44322,0,1,0,0,0
44323,1,0,0,0,0
44324,0,0,1,0,0
44325,0,0,0,0,1
44326,0,0,0,0,1
44327,0,1,0,0,0
44328,0,1,0,0,0
44329,0,1,0,0,0
44330,0,1,0,0,0
44331,0,0,1,0,0
44332,0,0,0,1,0
44333,1,0,0,0,0
44334,0,0,0,0,1
44335,0,0,0,1,0
44336,0,0,0,1,0
44337,1,0,0,0,0
44338,0,0,0,1,0
44339,0,1,0,0,0
44340,0,0,1,0,0
44341,0,1,0,0,0
44342,0,0,0,1,0
44343,0,1,0,0,0
44344,0,0,1,0,0
44345,0,0,1,0,0
44346,1,0,0,0,0
44347,0,1,0,0,0
44348,0,0,0,1,0
44349,0,0,0,1,0
44350,0,0,0,1,0
44351,0,0,0,0,1
44352,1,0,0,0,0
44353,0,0,0,1,0
44354,0,0,0,0,1
44355,0,0,0,1,0
44356,0,0,0,1,0
44357,0,1,0,0,0
44358,0,1,0,0,0
44359,0,0,0,1,0
44360,0,1,0,0,0
44361,1,0,0,0,0
44362,0,1,0,0,0
44363,1,0,0,0,0
44364,0,0,1,0,0
44365,0,0,1,0,0
44366,0,0,0,0,1
44367,0,0,0,0,1
44368,0,0,0,1,0
44369,0,1,0,0,0
44370,0,1,0,0,0
44371,0,1,0,0,0
44372,0,0,1,0,0
44373,0,1,0,0,0
44374,0,0,1,0,0
44375,1,0,0,0,0
44376,0,0,0,1,0
44377,0,0,0,0,1
44378,0,0,1,0,0
44379,0,0,0,1,0
44380,0,0,0,0,1
44381,0,0,1,0,0
44382,0,0,0,1,0
44383,0,1,0,0,0
44384,1,0,0,0,0
44385,1,0,0,0,0
44386,1,0,0,0,0
44387,0,0,1,0,0
44388,0,0,0,0,1
44389,0,0,0,1,0
44390,0,0,1,0,0
44391,0,1,0,0,0
44392,1,0,0,0,0
44393,0,1,0,0,0
44394,0,0,0,1,0
44395,1,0,0,0,0
44396,0,1,0,0,0
44397,0,0,0,0,1
44398,0,0,0,0,1
44399,0,0,0,0,1
44400,0,0,0,0,1
44401,0,0,0,1,0
44402,1,0,0,0,0
44403,0,0,0,1,0
44404,0,0,1,0,0
44405,0,0,0,1,0
44406,1,0,0,0,0
44407,0,1,0,0,0
44408,0,0,0,0,1
44409,0,0,1,0,0
44410,0,1,0,0,0
44411,0,1,0,0,0
44412,1,0,0,0,0
44413,0,0,0,1,0
44414,0,0,0,0,1
44415,0,1,0,0,0
44416,0,1,0,0,0
44417,0,1,0,0,0
44418,0,0,1,0,0
44419,0,0,0,0,1
44420,0,1,0,0,0
44421,0,0,0,0,1
44422,0,0,0,0,1
44423,1,0,0,0,0
44424,0,0,0,1,0
44425,0,0,0,0,1
44426,0,0,0,0,1
44427,1,0,0,0,0
44428,0,1,0,0,0
44429,0,0,0,1,0
44430,1,0,0,0,0
44431,0,1,0,0,0
44432,0,0,1,0,0
44433,0,1,0,0,0
44434,0,0,0,1,0
44435,0,0,0,0,1
44436,0,1,0,0,0
44437,0,0,1,0,0
44438,1,0,0,0,0
44439,0,0,1,0,0
44440,1,0,0,0,0
44441,0,1,0,0,0
44442,0,0,1,0,0
44443,0,0,1,0,0
44444,0,0,0,1,0
44445,0,0,1,0,0
44446,0,1,0,0,0
44447,0,0,1,0,0
44448,1,0,0,0,0
44449,0,0,1,0,0
44450,0,1,0,0,0
44451,0,0,0,0,1
44452,0,0,1,0,0
44453,0,1,0,0,0
44454,1,0,0,0,0
44455,1,0,0,0,0
44456,0,0,1,0,0
44457,0,0,0,0,1
44458,0,1,0,0,0
44459,0,0,0,0,1
44460,0,0,0,1,0
44461,1,0,0,0,0
44462,0,0,0,0,1
44463,0,1,0,0,0
44464,1,0,0,0,0
44465,0,1,0,0,0
44466,1,0,0,0,0
44467,0,0,0,0,1
44468,0,0,0,1,0
44469,0,0,0,1,0
44470,0,1,0,0,0
44471,0,0,0,1,0
44472,0,0,0,1,0
44473,0,0,0,1,0
44474,0,1,0,0,0
44475,0,0,0,0,1
44476,0,1,0,0,0
44477,0,0,1,0,0
44478,0,0,0,0,1
44479,1,0,0,0,0
44480,0,1,0,0,0
44481,0,0,0,1,0
44482,0,0,0,0,1
44483,0,1,0,0,0
44484,1,0,0,0,0
44485,0,0,0,1,0
44486,0,0,1,0,0
44487,0,0,0,1,0
44488,0,0,1,0,0
44489,0,0,0,0,1
44490,0,1,0,0,0
44491,1,0,0,0,0
44492,0,0,1,0,0
44493,0,0,0,0,1
44494,1,0,0,0,0
44495,0,0,0,0,1
44496,1,0,0,0,0
44497,1,0,0,0,0
44498,0,1,0,0,0
44499,0,0,0,1,0
44500,0,0,1,0,0
44501,0,0,0,0,1
44502,0,1,0,0,0
44503,0,0,0,1,0
44504,0,0,1,0,0
44505,0,1,0,0,0
44506,1,0,0,0,0
44507,0,0,1,0,0
44508,0,0,0,1,0
44509,0,1,0,0,0
44510,0,0,1,0,0
44511,1,0,0,0,0
44512,1,0,0,0,0
44513,1,0,0,0,0
44514,1,0,0,0,0
44515,0,1,0,0,0
44516,0,1,0,0,0
44517,1,0,0,0,0
44518,0,0,1,0,0
44519,1,0,0,0,0
44520,0,1,0,0,0
44521,0,0,0,1,0
44522,0,0,0,0,1
44523,0,0,1,0,0
44524,0,1,0,0,0
44525,0,0,0,0,1
44526,0,0,0,0,1
44527,0,0,0,0,1
44528,0,0,1,0,0
44529,0,0,0,0,1
44530,0,1,0,0,0
44531,0,1,0,0,0
44532,1,0,0,0,0
44533,1,0,0,0,0
44534,0,0,0,1,0
44535,0,1,0,0,0
44536,0,0,0,1,0
44537,0,0,0,0,1
44538,0,0,1,0,0
44539,1,0,0,0,0
44540,1,0,0,0,0
44541,0,0,0,1,0
44542,1,0,0,0,0
44543,0,0,0,0,1
44544,0,1,0,0,0
44545,0,0,1,0,0
44546,0,0,0,1,0
44547,1,0,0,0,0
44548,0,0,0,1,0
44549,0,0,0,1,0
44550,0,0,1,0,0
44551,0,0,1,0,0
44552,0,0,1,0,0
44553,0,0,0,1,0
44554,0,0,1,0,0
44555,0,0,0,0,1
44556,1,0,0,0,0
44557,0,0,0,0,1
44558,0,1,0,0,0
44559,0,0,0,1,0
44560,0,0,0,1,0
44561,0,0,1,0,0
44562,1,0,0,0,0
44563,0,1,0,0,0
44564,0,0,0,0,1
44565,0,0,0,0,1
44566,1,0,0,0,0
44567,0,0,0,0,1
44568,0,0,1,0,0
44569,0,1,0,0,0
44570,0,0,0,0,1
44571,0,0,0,1,0
44572,0,1,0,0,0
44573,0,0,0,1,0
44574,0,0,0,0,1
44575,1,0,0,0,0
44576,1,0,0,0,0
44577,0,1,0,0,0
44578,1,0,0,0,0
44579,0,1,0,0,0
44580,0,0,0,1,0
44581,1,0,0,0,0
44582,0,0,0,0,1
44583,0,0,0,1,0
44584,1,0,0,0,0
44585,0,0,0,0,1
44586,0,0,1,0,0
44587,0,0,0,0,1
44588,0,1,0,0,0
44589,0,0,0,0,1
44590,0,1,0,0,0
44591,0,0,1,0,0
44592,0,0,0,0,1
44593,0,0,0,1,0
44594,0,0,0,0,1
44595,0,1,0,0,0
44596,1,0,0,0,0
44597,0,0,0,0,1
44598,0,0,1,0,0
44599,0,0,0,0,1
44600,0,0,0,1,0
44601,0,0,1,0,0
44602,0,0,1,0,0
44603,0,0,1,0,0
44604,1,0,0,0,0
44605,0,0,0,0,1
44606,0,1,0,0,0
44607,0,1,0,0,0
44608,0,0,0,0,1
44609,0,1,0,0,0
44610,0,0,1,0,0
44611,0,0,0,0,1
44612,0,0,0,0,1
44613,0,0,0,0,1
44614,0,0,1,0,0
44615,0,0,1,0,0
44616,0,0,0,0,1
44617,0,0,0,1,0
44618,0,0,1,0,0
44619,0,0,0,1,0
44620,0,0,0,0,1
44621,0,0,0,0,1
44622,0,0,0,0,1
44623,0,1,0,0,0
44624,1,0,0,0,0
44625,0,0,1,0,0
44626,0,0,0,0,1
44627,1,0,0,0,0
44628,0,1,0,0,0
44629,0,1,0,0,0
44630,0,0,0,1,0
44631,0,1,0,0,0
44632,0,1,0,0,0
44633,0,0,0,0,1
44634,0,1,0,0,0
44635,0,0,1,0,0
44636,0,0,0,0,1
44637,1,0,0,0,0
44638,0,0,0,0,1
44639,0,0,0,1,0
44640,0,1,0,0,0
44641,0,1,0,0,0
44642,0,0,0,1,0
44643,0,0,0,1,0
44644,0,1,0,0,0
44645,0,1,0,0,0
44646,1,0,0,0,0
44647,0,1,0,0,0
44648,0,0,0,0,1
44649,0,0,0,0,1
44650,0,0,0,0,1
44651,0,0,0,0,1
44652,0,0,1,0,0
44653,0,1,0,0,0
44654,0,0,0,0,1
44655,0,0,0,0,1
44656,0,1,0,0,0
44657,0,1,0,0,0
44658,0,0,0,0,1
44659,0,0,0,1,0
44660,0,1,0,0,0
44661,0,0,0,1,0
44662,0,0,0,0,1
44663,0,0,0,1,0
44664,0,0,1,0,0
44665,0,1,0,0,0
44666,0,0,1,0,0
44667,1,0,0,0,0
44668,0,1,0,0,0
44669,1,0,0,0,0
44670,0,0,0,0,1
44671,0,0,0,1,0
44672,0,0,0,1,0
44673,0,0,0,0,1
44674,0,0,1,0,0
44675,0,0,0,1,0
44676,0,0,0,1,0
44677,1,0,0,0,0
44678,1,0,0,0,0
44679,0,0,0,0,1
44680,0,1,0,0,0
44681,0,0,0,0,1
44682,0,1,0,0,0
44683,1,0,0,0,0
44684,0,0,0,0,1
44685,0,0,1,0,0
44686,0,0,1,0,0
44687,0,0,1,0,0
44688,0,1,0,0,0
44689,0,0,0,1,0
44690,1,0,0,0,0
44691,0,0,0,0,1
44692,1,0,0,0,0
44693,0,1,0,0,0
44694,1,0,0,0,0
44695,1,0,0,0,0
44696,0,0,0,1,0
44697,0,0,0,1,0
44698,0,0,0,1,0
44699,0,0,1,0,0
44700,0,1,0,0,0
44701,0,1,0,0,0
44702,0,1,0,0,0
44703,1,0,0,0,0
44704,0,0,0,1,0
44705,0,0,0,0,1
44706,0,0,0,0,1
44707,0,0,0,1,0
44708,0,1,0,0,0
44709,0,0,0,0,1
44710,0,0,1,0,0
44711,0,0,0,1,0
44712,1,0,0,0,0
44713,1,0,0,0,0
44714,0,0,0,1,0
44715,0,1,0,0,0
44716,0,1,0,0,0
44717,0,0,1,0,0
44718,0,0,1,0,0
44719,0,0,0,1,0
44720,0,0,0,1,0
44721,0,0,1,0,0
44722,0,0,0,0,1
44723,0,0,0,0,1
44724,0,0,0,0,1
44725,0,0,0,1,0
44726,1,0,0,0,0
44727,1,0,0,0,0
44728,0,1,0,0,0
44729,1,0,0,0,0
44730,0,1,0,0,0
44731,1,0,0,0,0
44732,0,1,0,0,0
44733,0,0,0,0,1
44734,0,1,0,0,0
44735,0,0,0,0,1
44736,0,0,0,0,1
44737,1,0,0,0,0
44738,0,1,0,0,0
44739,0,0,1,0,0
44740,0,1,0,0,0
44741,0,0,0,1,0
44742,0,0,1,0,0
44743,1,0,0,0,0
44744,0,0,0,1,0
44745,0,1,0,0,0
44746,0,0,1,0,0
44747,0,0,0,0,1
44748,0,0,0,1,0
44749,1,0,0,0,0
44750,1,0,0,0,0
44751,0,0,0,0,1
44752,0,0,1,0,0
44753,0,0,0,1,0
44754,0,1,0,0,0
44755,0,1,0,0,0
44756,0,0,0,0,1
44757,0,1,0,0,0
44758,0,0,0,1,0
44759,0,1,0,0,0
44760,0,0,0,1,0
44761,0,0,0,0,1
44762,0,0,0,0,1
44763,0,0,0,0,1
44764,0,0,0,1,0
44765,0,0,0,1,0
44766,0,0,1,0,0
44767,0,0,0,1,0
44768,0,0,1,0,0
44769,0,0,0,1,0
44770,0,1,0,0,0
44771,0,0,0,1,0
44772,1,0,0,0,0
44773,0,1,0,0,0
44774,0,0,0,1,0
44775,1,0,0,0,0
44776,0,0,0,1,0
44777,0,1,0,0,0
44778,1,0,0,0,0
44779,0,1,0,0,0
44780,0,0,1,0,0
44781,0,0,1,0,0
44782,0,0,1,0,0
44783,0,0,0,0,1
44784,0,0,0,1,0
44785,0,0,0,1,0
44786,0,0,0,1,0
44787,0,1,0,0,0
44788,0,0,0,0,1
44789,0,0,0,1,0
44790,0,0,1,0,0
44791,0,0,0,1,0
44792,0,0,0,1,0
44793,0,0,0,0,1
44794,0,0,0,1,0
44795,1,0,0,0,0
44796,0,0,0,0,1
44797,0,0,0,1,0
44798,0,0,0,1,0
44799,0,0,0,1,0
44800,0,1,0,0,0
44801,0,0,0,1,0
44802,0,0,1,0,0
44803,0,0,1,0,0
44804,1,0,0,0,0
44805,1,0,0,0,0
44806,1,0,0,0,0
44807,0,0,0,1,0
44808,0,0,0,1,0
44809,0,0,0,1,0
44810,0,0,0,0,1
44811,0,1,0,0,0
44812,0,1,0,0,0
44813,1,0,0,0,0
44814,1,0,0,0,0
44815,0,0,0,0,1
44816,0,0,1,0,0
44817,0,0,0,0,1
44818,0,1,0,0,0
44819,0,0,0,1,0
44820,0,0,1,0,0
44821,0,0,1,0,0
44822,1,0,0,0,0
44823,0,0,1,0,0
44824,1,0,0,0,0
44825,0,0,0,0,1
44826,0,0,0,0,1
44827,0,1,0,0,0
44828,0,0,0,0,1
44829,0,1,0,0,0
44830,0,0,1,0,0
44831,0,0,0,1,0
44832,0,1,0,0,0
44833,0,1,0,0,0
44834,0,0,0,0,1
44835,0,0,0,0,1
44836,0,0,1,0,0
44837,0,1,0,0,0
44838,0,0,1,0,0
44839,0,1,0,0,0
44840,0,0,0,0,1
44841,0,0,0,1,0
44842,0,1,0,0,0
44843,0,0,1,0,0
44844,0,1,0,0,0
44845,0,1,0,0,0
44846,0,1,0,0,0
44847,0,0,1,0,0
44848,0,0,0,0,1
44849,0,0,0,1,0
44850,0,0,1,0,0
44851,1,0,0,0,0
44852,0,1,0,0,0
44853,0,0,0,0,1
44854,0,0,0,1,0
44855,1,0,0,0,0
44856,0,0,0,1,0
44857,1,0,0,0,0
44858,0,0,1,0,0
44859,0,0,0,1,0
44860,1,0,0,0,0
44861,0,0,0,0,1
44862,1,0,0,0,0
44863,0,0,1,0,0
44864,0,0,0,0,1
44865,0,1,0,0,0
44866,0,0,0,1,0
44867,1,0,0,0,0
44868,0,1,0,0,0
44869,0,0,0,0,1
44870,0,0,0,0,1
44871,0,0,0,1,0
44872,0,0,0,0,1
44873,1,0,0,0,0
44874,0,1,0,0,0
44875,1,0,0,0,0
44876,1,0,0,0,0
44877,1,0,0,0,0
44878,1,0,0,0,0
44879,0,0,0,0,1
44880,0,0,0,0,1
44881,0,0,0,0,1
44882,0,1,0,0,0
44883,0,1,0,0,0
44884,0,0,1,0,0
44885,0,0,0,0,1
44886,0,0,0,0,1
44887,0,0,0,0,1
44888,0,0,0,0,1
44889,0,1,0,0,0
44890,0,0,0,1,0
44891,1,0,0,0,0
44892,0,0,0,1,0
44893,0,0,1,0,0
44894,0,0,0,0,1
44895,0,0,0,0,1
44896,0,1,0,0,0
44897,0,1,0,0,0
44898,0,1,0,0,0
44899,0,0,0,0,1
44900,0,0,0,0,1
44901,1,0,0,0,0
44902,0,0,1,0,0
44903,0,0,1,0,0
44904,0,1,0,0,0
44905,1,0,0,0,0
44906,0,0,0,1,0
44907,0,0,1,0,0
44908,0,0,0,1,0
44909,1,0,0,0,0
44910,0,0,0,0,1
44911,0,0,0,0,1
44912,1,0,0,0,0
44913,1,0,0,0,0
44914,0,0,0,0,1
44915,0,1,0,0,0
44916,0,0,1,0,0
44917,0,0,0,1,0
44918,0,1,0,0,0
44919,0,1,0,0,0
44920,0,0,0,0,1
44921,0,0,0,0,1
44922,0,1,0,0,0
44923,0,0,0,0,1
44924,0,0,0,1,0
44925,0,0,1,0,0
44926,0,1,0,0,0
44927,0,0,1,0,0
44928,1,0,0,0,0
44929,0,0,1,0,0
44930,0,0,0,1,0
44931,0,0,1,0,0
44932,0,0,0,0,1
44933,0,0,1,0,0
44934,0,0,0,0,1
44935,0,1,0,0,0
44936,0,1,0,0,0
44937,0,0,1,0,0
44938,1,0,0,0,0
44939,1,0,0,0,0
44940,1,0,0,0,0
44941,0,0,1,0,0
44942,0,0,1,0,0
44943,1,0,0,0,0
44944,1,0,0,0,0
44945,0,0,0,1,0
44946,0,0,0,1,0
44947,0,1,0,0,0
44948,0,1,0,0,0
44949,0,0,0,0,1
44950,0,0,0,1,0
44951,0,0,0,0,1
44952,1,0,0,0,0
44953,0,0,0,0,1
44954,0,0,1,0,0
44955,0,0,0,1,0
44956,0,0,1,0,0
44957,0,0,0,1,0
44958,1,0,0,0,0
44959,0,0,0,0,1
44960,0,0,0,0,1
44961,0,0,1,0,0
44962,0,0,0,0,1
44963,0,0,1,0,0
44964,0,0,0,1,0
44965,0,0,0,1,0
44966,0,0,0,1,0
44967,0,0,1,0,0
44968,1,0,0,0,0
44969,0,0,0,0,1
44970,0,0,1,0,0
44971,0,0,1,0,0
44972,0,0,1,0,0
44973,0,0,0,0,1
44974,0,1,0,0,0
44975,0,0,0,0,1
44976,0,0,1,0,0
44977,0,0,1,0,0
44978,1,0,0,0,0
44979,0,0,0,1,0
44980,1,0,0,0,0
44981,0,0,0,1,0
44982,0,1,0,0,0
44983,0,0,0,1,0
44984,0,1,0,0,0
44985,0,0,1,0,0
44986,0,0,0,0,1
44987,0,1,0,0,0
44988,0,0,0,0,1
44989,0,0,0,1,0
44990,0,0,1,0,0
44991,1,0,0,0,0
44992,0,0,1,0,0
44993,0,0,0,0,1
44994,0,0,0,1,0
44995,0,0,0,0,1
44996,1,0,0,0,0
44997,0,0,0,1,0
44998,0,0,1,0,0
44999,0,0,0,0,1
45000,0,0,1,0,0
45001,1,0,0,0,0
45002,0,0,0,0,1
45003,0,0,0,1,0
45004,1,0,0,0,0
45005,0,1,0,0,0
45006,0,0,1,0,0
45007,1,0,0,0,0
45008,1,0,0,0,0
45009,1,0,0,0,0
45010,1,0,0,0,0
45011,0,1,0,0,0
45012,1,0,0,0,0
45013,0,1,0,0,0
45014,1,0,0,0,0
45015,0,0,1,0,0
45016,0,1,0,0,0
45017,0,0,1,0,0
45018,0,0,0,1,0
45019,0,0,1,0,0
45020,0,0,0,0,1
45021,1,0,0,0,0
45022,0,1,0,0,0
45023,0,1,0,0,0
45024,1,0,0,0,0
45025,1,0,0,0,0
45026,0,0,0,0,1
45027,0,0,0,1,0
45028,0,0,0,0,1
45029,0,0,1,0,0
45030,0,1,0,0,0
45031,0,1,0,0,0
45032,0,0,0,0,1
45033,0,0,1,0,0
45034,0,0,1,0,0
45035,0,0,0,1,0
45036,0,1,0,0,0
45037,1,0,0,0,0
45038,0,1,0,0,0
45039,1,0,0,0,0
45040,0,0,0,1,0
45041,1,0,0,0,0
45042,0,0,0,0,1
45043,0,0,0,1,0
45044,0,1,0,0,0
45045,0,1,0,0,0
45046,1,0,0,0,0
45047,0,1,0,0,0
45048,0,0,0,0,1
45049,0,1,0,0,0
45050,0,1,0,0,0
45051,0,0,0,1,0
45052,1,0,0,0,0
45053,0,0,0,0,1
45054,0,0,0,1,0
45055,0,0,1,0,0
45056,0,0,0,1,0
45057,1,0,0,0,0
45058,0,0,0,0,1
45059,0,1,0,0,0
45060,1,0,0,0,0
45061,0,1,0,0,0
45062,0,1,0,0,0
45063,0,1,0,0,0
45064,0,0,0,1,0
45065,0,0,1,0,0
45066,0,0,1,0,0
45067,0,0,0,1,0
45068,0,0,0,0,1
45069,0,0,1,0,0
45070,0,0,0,0,1
45071,0,1,0,0,0
45072,1,0,0,0,0
45073,1,0,0,0,0
45074,0,0,0,1,0
45075,0,0,0,0,1
45076,1,0,0,0,0
45077,1,0,0,0,0
45078,0,0,1,0,0
45079,0,0,0,0,1
45080,0,0,1,0,0
45081,0,0,1,0,0
45082,0,0,0,0,1
45083,0,0,0,1,0
45084,0,1,0,0,0
45085,1,0,0,0,0
45086,1,0,0,0,0
45087,0,0,0,1,0
45088,0,0,0,0,1
45089,0,1,0,0,0
